category,cardName,hue,rgb,lightness,hue2
Wife,puppy-love-valentines-day-card-for-wife-root-729vee3486,279.52692983857884,"[219.85029940119762, 124.88023952095809, 168.51796407185628]",67.59422331806975,332.43064312736436
Boy,trex-awesome-birthday-card,279.58593165377897,"[38.002638058389024, 36.60939148786493, 40.47801618009145]",15.115177974109097,261.6084011456107
Sister,every-sunrise-root-349bif1078,279.95934132953846,"[2.189028734267395, 1.9288371724847622, 2.3208264070292093]",0.8332673685321512,279.8263327948304
Girl,confetti-dots-bat-mitzvah-congratulations-card-root-359fbd2802,279.9823248807432,"[223.38178294573643, 183.91602067183462, 189.64018087855297]",79.86231443481785,351.2975299952532
Granddaughter,first-communion-card-for-granddaughter,280.019410025504,"[211.98182580735354, 187.4595274709912, 224.2215853488047]",80.72178682741095,280.02327359017943
Granddaughter,thanking-god-for-you-religious-easter-card-for-granddaughter-root-359deh1653,280.2668117613481,"[191.20815422691155, 138.96964960270938, 216.8305327601928]",69.76474163978475,280.2552623390181
Granddaughter,bouquet-of-happiness-birthday-card,281.6697323746028,"[224.68515742128935, 213.8339580209895, 230.39267866066967]",87.10326209444298,279.3189774853623
Daughter,with-wearable-bracelet-for-daughter-root-599vkd3174,281.6825434083353,"[145.40569187114005, 62.937406109163746, 181.68836588215657]",47.96583764535692,281.6678497182463
Mother,elegant-cake-like-a-mom-birthday-card-root-399fbd8035,282.3259623259624,"[241.05128205128204, 239.76269482151835, 241.63348416289594]",94.3914076440028,281.3276001074977
Daughter,blessings-and-love-wedding-card-for-daughter-root-399w2380,282.4650971041462,"[210.64202182952184, 202.39215176715177, 214.0493762993763]",81.65520158167216,282.46226898811784
Daughter,oh-so-loved-birthday-card-root-499fbd2388,282.7690072162155,"[141.79280821917808, 113.69905821917808, 152.92101883561645]",52.278446481332274,282.97656143414554
Mother,we-love-you-mom-birthday-card-root-399fbd1137,282.8230825420015,"[223.73696790348282, 202.73093557933075, 232.14147507398133]",85.2691001281004,282.8540911219384
Grandson,bronze-silver-fathers-day-card-grandson,282.8662083553678,"[229.22166140904312, 229.00315457413248, 229.48222923238697]",89.89909486402344,267.3661106233546
Wife,thankful-to-have-you-by-my-side-wife-card-root-399msi7149,283.06830257946115,"[211.5771595680864, 206.52272045590882, 212.1132273545291]",82.08547996283096,294.2466635369859
Girl,minnie-mouse-and-kitty-musical-birthday-card-root-559tng1230,283.1921249928461,"[217.8125, 191.67740174672488, 227.64451419213975]",82.21998351742444,283.59832604233463
Son,pig-on-a-motorcycle-birthday-card-for-son,283.54805699141986,"[38.2859384192979, 27.63620317709355, 42.25397136693469]",13.703955792946715,283.71283675002684
Daughter,dresser-with-mirror-birthday-card-for-daughter-root-599fbd1117,284.18379685611575,"[231.1520644511581, 207.58559919436053, 216.59315206445115]",86.02699287167032,337.0668546888021
Any+Woman,youre-a-blessing-to-our-family-birthday-card-root-699fbd2313,285.2153729552201,"[150.65106042416966, 70.1532613045218, 74.71948779511804]",43.29496504484147,356.59650832156854
Any+Woman,may-you-find-special-happiness-birthday-card-root-459hbd4241,285.62915252484584,"[229.1591849400083, 207.93121638394703, 235.81899048407115]",87.00984448392514,285.6715587551323
Husband,birds-on-bamboo-leaves-love-fathers-day-card,285.88440313680036,"[240.24156724112535, 239.85402857563707, 240.35675357195464]",94.15897689168465,286.25256372692417
Daughter,white-dress-and-veil-daughter-first-communion-card,286.06225492018575,"[206.9196189839572, 148.3048128342246, 224.6798128342246]",73.1342403271469,286.0476382191025
Mother,dancing-butterflies-mothers-day-card,286.12275832014933,"[206.77216668830326, 185.2850837336103, 212.71024276256003]",78.03829931297456,287.0088423524066
Any+Woman,wishing-you-every-beautiful-thing-birthday-card-root-359hbd1656,286.1339136450107,"[212.06211869107045, 168.3655019412091, 225.16333887964504]",77.16251780801059,286.16015584948224
Grandmother,flower-wreath-and-polka-dots-birthday-card-for-grandma-root-399fbd2412,286.34828750602924,"[249.7722820763957, 248.57786483839374, 250.08349657198823]",97.77673753144742,287.59798341193766
Mother,a-few-things-ive-learned-mothers-day-card-root-679moa2916,286.496765352557,"[166.1716893835188, 73.56896336126047, 193.08990871576842]",52.286053348437044,286.48694456737695
Sister,best-of-together-birthday-card-sister,286.5625357854476,"[220.9978319783198, 207.2650406504065, 224.97737127371275]",84.75341410276847,286.5194274654407
Mother,for-a-wonderful-mom-and-grandma-banner-birthday-card-from-all-root-559fbd8018,286.6583468867274,"[169.59758724687634, 78.01321269567715, 195.82162860835845]",53.693106138046204,286.64405705229785
Grandmother,for-a-wonderful-mom-and-grandma-banner-birthday-card-from-all-root-559fbd8018,286.6779593019369,"[169.86074834922965, 78.34380044020543, 196.0415260454879]",53.80104440895948,286.65355125855564
Any+Woman,glad-were-family-happy-to-celebrate-you-birthday-card-root-359fbd8212,287.21803404038405,"[227.96957746478873, 160.88507042253522, 216.09633802816901]",76.24600938967137,310.619357547764
Granddaughter,dress-up-your-pumpkin-halloween-card-with-stickers-for-granddaughter-root-429hkd4106,287.42293464858193,"[2.9973314356876, 2.5427859811421456, 3.1183063511830635]",1.110018104377492,287.38794435857807
Girl,no-wish-too-big-8th-birthday-card-root-459hkb4769,287.4711009457872,"[169.6088015589477, 138.09207534913932, 182.18431308866516]",62.799291850549906,282.88744843842073
Girl,special-young-lady-confirmation-card,287.56729954093964,"[218.9379157427938, 196.95328898743534, 224.6679970436068]",82.67084039824356,287.59485839244763
Daughter,sofia-the-first-valentine-card-daughter,288.2583105034607,"[167.75053143030672, 106.46492559975707, 183.05420589128454]",56.7684571551062,288.01110985553623
Mother,mean-so-much-spanish-mothers-day-card,289.59830992033324,"[231.10958046336881, 220.68115216030057, 233.33976205385096]",89.02370866944149,289.42925830291165
Daughter,are-passion-heart-valentines-day-card,289.71222587693865,"[167.9550365981178, 139.4691530149878, 177.3149180899268]",62.11452374606168,285.1610110564148
Girl,disney-frozen-birthday-card-with-stickers-root-399hkb4413,290.1681020586746,"[223.36699705330832, 214.11063487811413, 225.93289579426735]",86.28304522987871,286.9776241998528
Any+Woman,this-is-going-to-be-the-best-year-ever-birthday-card-root-299hbd4263,290.22774038293863,"[150.78305836000985, 142.56956414676188, 150.22088155626693]",57.52012206015132,304.1067306250935
Granddaughter,allaround-amazing-birthday-card-for-granddaughter-root-399hkb4781,290.7943713118478,"[184.57803672316385, 116.37429378531074, 148.86917372881356]",59.01026088401464,331.41369794929415
Wife,id-choose-again-valentines-day-card,291.1142230958108,"[78.420098340504, 36.62753534111862, 85.67301782421634]",23.98050062065392,291.12711004173093
Mother,all-hail-her-momness-mothers-day-card,291.1810008363535,"[219.37606352807714, 179.21951219512195, 226.2439024390244]",79.50263032042085,291.2370935057416
Daughter,you-bring-me-joy-valentines-day-card,291.2726413608441,"[243.96439302884616, 240.68419471153845, 244.50736177884616]",95.13559931184014,291.4787597752193
Husband,lets-get-it-on-valentines-day-card-for-him-root-399sv1537,291.8515055171124,"[100.17626498002663, 54.115512649800266, 107.50366178428762]",31.690034202762327,291.7651423511953
Mother,spring-flowers-mothers-day-card-for-stepmom,292.1167298731052,"[146.91089787525704, 143.71213159698425, 199.1151473612063]",67.2210350898413,243.46417923372883
Girl,halloween-wishes-from-elsa-and-anna-halloween-card-root-299hkd1689,292.1197664716549,"[175.8657126502576, 93.9570692615913, 188.1751574127075]",55.32004444594093,292.16109453884894
Niece,unicorn-birthday-card-for-niece-root-299hkb3486,292.5698097936054,"[228.84563953488373, 225.38372093023256, 224.29796511627907]",88.85168718650252,14.324980823318649
Mother,red-roses-valentines-day-card-for-mother-root-499vee2493,292.6374710637168,"[33.61707188160676, 21.203488372093023, 34.795983086680764]",10.980288521328195,294.79604930590665
Daughter,love-you-lots-daughter-valentines-day-card-with-bracelet-root-599vei7115,292.871641226189,"[158.84314555979105, 79.4863758294508, 169.568967951433]",48.83438113350663,292.85600771093397
Niece,for-a-sweet-niece-hanukkah-card-root-299ch1236,292.92435178197553,"[204.79111842105263, 157.2746710526316, 210.29605263157896]",72.07269091847266,293.7705121444303
Daughter,peacock-feather-birthday-card-for-daughter-root-699fbd9010,293.19723533880494,"[231.13762214983714, 215.56514657980455, 233.76900108577632]",88.10473483638842,291.3269612155736
Wife,laser-cut-flowers-anniversary-card--wife,294.0349226632217,"[98.84347826086956, 59.75225019069413, 103.18489702517162]",31.94846023840505,294.00255004373014
Mother,lots-of-love-birthday-card-for-mom-from-us-root-499fbd4085,294.79065543820195,"[250.6518280668467, 188.56359921185143, 224.74144347953003]",86.120672015431,325.038934173332
Granddaughter,proud-young-woman-you-are-birthday-card,295.3062086442353,"[239.97020609318997, 237.7701612903226, 240.15692204301075]",93.71119281045752,295.3062086442353
Girl,fairies-and-flowers-birthday-card-with-stickers,296.0124730292908,"[237.40109589041097, 228.81068493150684, 238.03397260273974]",91.53816814396991,295.8829645031933
Father,lasercut-leaves-birthday-card,296.2139545403143,"[74.62169390787518, 69.76686478454681, 75.15200594353641]",28.41546484864377,294.0913856851166
Sister,youre-my-lifelong-friend-birthday-card-for-sister-root-459fbd2071,296.4313856987173,"[244.29709932610606, 237.44154702607676, 244.8309405215353]",94.56323285247295,295.6653449643141
Mother,floral-illustration-loss-of-mom-mothers-day-card,296.748015289622,"[230.11181640625, 182.73486328125, 173.38916015625]",79.11783854166666,9.88568280421458
Sister,peanuts-snoopy-and-woodstock-best-sister-funny-birthday-card-root-459fbd3131,297.23550178768187,"[248.41851413098664, 73.55237772888813, 164.3829751226942]",63.131547423504855,328.83424111860825
Girl,rosary-spanish-first-communion-card,297.24552182773783,"[235.23996152921376, 230.89276268333734, 235.43111324837702]",91.43605410425772,297.472847682119
Sister,unique-combination-funny-birthday-card-for-sister-root-369zzb4450,297.5087636818281,"[139.94565075212557, 36.176978417266184, 144.43015042511445]",35.41316251811385,297.51443791079095
Girl,hasbro-my-little-pony-highflying-pop-up-birthday-card-root-399hkb4759,298.1741749278454,"[173.67964601769913, 135.66389380530973, 182.63610619469026]",62.41176470588235,288.55945710700735
Wife,all-my-heart-large-spanishlanguage-pop-up-love-card-12-root-799lfs1036,298.22102425876017,"[235.7930468108404, 95.51327675882835, 136.67341910758282]",64.96202422934681,342.3951198379524
Mother,single-card-mothers-day-card-from-son,298.28256274447875,"[145.76542656506797, 62.83520095622292, 148.40131480651428]",41.41892465936024,298.15168309777994
Any+Woman,family-is-the-best-kind-of-love-birthday-card-root-699fbd4174,298.5402520608353,"[213.00014255167497, 201.89821810406272, 213.27697790449037]",81.40690117814766,298.5402520608353
Girl,happy-you-birthday-card-root-399hkb4372,298.66015877049483,"[153.42519889311657, 81.25579384296091, 155.08068142511243]",46.34048534668105,298.6545329742735
Wife,one-who-completes-valentines-day-card,298.8078175895698,"[214.25571820677035, 89.51326623970722, 137.75526075022873]",59.56254596989756,336.7960335476205
Sister,gold-and-pink-paisley-flowers-birthday-card-for-sister-root-559fbd8116,299.37893507901424,"[236.92857142857142, 223.898273155416, 237.75463108320253]",90.52017730168993,296.4230442417717
Any+Woman,purple-flowers-your-day-your-year-birthday-card-root-529hbd8532,299.3914315991321,"[164.98324958123953, 124.11390284757118, 153.3673925181463]",56.6857161625119,317.05315791630807
Granddaughter,my-princess-spanish-birthday-card-crown,299.64981133459565,"[216.50968070652175, 179.63552989130434, 216.68868885869566]",77.71063112745098,299.7101329703121
Girl,celebrating-you-bat-mitzvah-card-root-259m1373,299.93963128027406,"[125.40035340148934, 57.79717278808532, 125.6243847027641]",35.96501127271557,299.8018217512258
Wife,youre-beautiful-and-wonderful-birthday-card-for-wife-root-699fbd8263,300.75520951559446,"[238.3311282616685, 231.85520029400956, 238.25659683939728]",92.19339775601532,300.6905396969526
Girl,spectacular-15-spanish-quinceaera-card,301.1964766693278,"[115.96486570893192, 20.704403497813868, 114.05886945658963]",26.797895922891325,301.2004956986991
Mother,lucky-to-call-you-a-friend-birthday-card-for-mom-root-899fbd5226,301.2150566339957,"[236.5573985159319, 202.37334497308308, 235.8770551433144]",86.06485166451273,301.19414165748026
Wife,all-the-times-mothers-day-card--wife,301.31532467532435,"[227.81417304015295, 225.5083652007648, 227.7565726577438]",88.88677220410152,301.4988338947909
Mother,youll-always-have-my-heart-mothers-day-card-root-759moa2966,301.3385304229631,"[167.86609780111584, 19.415425008204792, 164.26898588775845]",36.721867217513854,301.453861479648
Mother,so-much-to-celebrate-birthday-card-for-mom-root-599fbd2323,301.3489795402241,"[223.16836613706425, 213.6604221010197, 222.82736542565806]",85.65270357609491,302.15188926300027
Boy,nickelodeon-tmnt-spanish-birthday-card,301.55810926067244,"[50.06355099366674, 40.33347892552959, 49.81087573706049]",17.724907827293393,301.55810926067244
Daughter,daughter-chalkboard-graduation-card,301.9247083775185,"[73.35812252362085, 71.96571167327035, 73.58823529411765]",28.53998960144863,291.49056072132987
Mother,you-mean-so-much-mothers-day-card,301.9794914510193,"[234.53982300884957, 224.2126192391679, 234.11102172164118]",89.95145926431715,302.49129171906475
Husband,i-heart-my-husband-valentines-day-card,302.05433972491363,"[45.50463439752832, 36.401647785787844, 45.20885684860968]",16.060055330061992,301.9495418033714
Wife,ill-be-loving-you-the-same-tomorrow-birthday-card-root-699fbd2485,302.34450028960595,"[203.7588303416329, 168.59332175255742, 202.26645435244163]",73.01022590082162,302.5463177682945
Granddaughter,for-a-lovely-granddaughter-bat-mitzvah-card-root-359jwr1150,302.36414559212835,"[118.39009886803267, 94.16291732339877, 117.43394469121651]",41.67706199831989,302.3679704757765
Husband,watercolor-couple-illustration-fathers-day-card,302.36492173034844,"[215.57987956075098, 189.19801629472192, 213.3811547998583]",79.36821487362214,305.00053708577263
Grandmother,you-make-the-world-brighter-and-happier-birthday-card-for-grandma-root-499fbd8196,302.48085758039815,"[232.6705725699068, 208.9342210386152, 231.6324900133156]",86.58917521735725,302.6240323123528
Any+Woman,youre-a-gift-to-our-family-birthday-card-root-499fbd2393,302.9797125950958,"[241.40142162364384, 240.88028432472876, 241.4022945504427]",94.56521154415128,299.8996655518417
Niece,sassy-spirit-birthday-card-for-niece-root-359hkb4787,303.55736889549394,"[177.7344414893617, 22.324468085106382, 168.47965425531916]",39.22723717146433,303.573047610002
